12:37:48.807 [main] INFO  mh.clients.Clients - start
12:38:05.236 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1600174","2020-05-05")
12:38:05.238 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1680912","2020-05-15")
12:38:05.242 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1718632","2020-04-06")
12:38:05.245 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1737204","2020-09-06")
12:38:05.247 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1824926","2020-09-10")
12:38:05.249 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1837908","2020-08-27")
12:38:05.253 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1847384","2020-09-05")
12:38:05.257 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","1995678","2020-10-08")
12:38:05.260 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","2038766","2020-01-25")
12:38:05.264 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","2150822","2020-04-30")
12:38:05.266 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","2930496","2020-10-10")
12:38:05.270 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Sports","3222537","2020-08-28")
12:38:05.289 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","1305","2020-11-14")
12:38:05.295 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","1431","2021-02-04")
12:38:05.299 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","2834","2021-01-24")
12:38:05.302 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","3164","2021-03-21")
12:38:05.305 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","4096","2021-05-10")
12:38:05.310 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","8645","2021-02-02")
12:38:05.313 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","13267","2020-11-23")
12:38:05.315 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","13899","2020-12-14")
12:38:05.318 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","14536","2020-11-01")
12:38:05.322 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","14611","2021-01-19")
12:38:05.325 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","19045","2020-01-14")
12:38:05.328 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","21769","2020-03-23")
12:38:05.332 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","28701","2020-11-28")
12:38:05.335 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","32647","2020-07-09")
12:38:05.338 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","33440","2020-10-05")
12:38:05.341 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","40025","2020-08-27")
12:38:05.345 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","44042","2020-03-21")
12:38:05.348 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","44806","2020-10-20")
12:38:05.350 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","56165","2020-03-09")
12:38:05.353 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","57686","2020-08-07")
12:38:05.357 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","65510","2020-12-25")
12:38:05.361 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","67892","2020-10-14")
12:38:05.363 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","83628","2020-11-19")
12:38:05.366 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","88530","2020-05-04")
12:38:05.370 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","93823","2020-03-16")
12:38:05.374 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","109208","2020-04-20")
12:38:05.377 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","122355","2020-07-22")
12:38:05.382 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","151892","2020-05-27")
12:38:05.386 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","499587","2020-04-21")
12:38:05.389 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Travel","732548","2020-04-29")
12:38:05.393 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","3454","2021-07-31")
12:38:05.397 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","41546","2021-04-12")
12:38:05.400 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","74164","2020-02-26")
12:38:05.403 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","74690","2020-01-29")
12:38:05.409 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","115801","2021-04-20")
12:38:05.413 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","135706","2020-01-30")
12:38:05.416 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","140116","2020-02-28")
12:38:05.419 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","150209","2021-02-14")
12:38:05.423 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","151383","2021-03-14")
12:38:05.428 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","194411","2021-01-17")
12:38:05.431 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","199560","2020-04-14")
12:38:05.434 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","201187","2020-10-31")
12:38:05.438 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","206050","2020-08-15")
12:38:05.441 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","244021","2020-03-21")
12:38:05.446 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","248279","2020-07-24")
12:38:05.450 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","274702","2020-05-04")
12:38:05.453 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","300657","2021-02-22")
12:38:05.458 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","328147","2020-12-26")
12:38:05.461 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","338788","2020-11-11")
12:38:05.465 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","342777","2021-01-20")
12:38:05.468 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","373499","2021-08-31")
12:38:05.470 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","450383","2020-07-14")
12:38:05.476 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","465287","2020-06-16")
12:38:05.480 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","522505","2020-07-23")
12:38:05.482 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","542766","2020-04-16")
12:38:05.485 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","553083","2020-08-02")
12:38:05.488 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","558786","2020-09-22")
12:38:05.492 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","837975","2021-03-26")
12:38:05.496 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Vehicles","1041213","2020-01-19")
12:38:05.498 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","237","2021-04-29")
12:38:05.500 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","1956","2020-12-23")
12:38:05.503 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","6178","2021-03-14")
12:38:05.507 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","6327","2021-03-26")
12:38:05.509 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","9175","2021-03-20")
12:38:05.512 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","14205","2021-01-04")
12:38:05.515 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","21338","2021-06-04")
12:38:05.518 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","34229","2020-09-09")
12:38:05.522 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","37284","2020-01-12")
12:38:05.525 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","46848","2020-02-23")
12:38:05.528 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","60889","2020-10-12")
12:38:05.532 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","75928","2020-08-26")
12:38:05.537 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","86082","2020-09-08")
12:38:05.540 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","101208","2020-07-16")
12:38:05.543 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","112070","2020-06-18")
12:38:05.546 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","113878","2020-04-05")
12:38:05.549 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","122525","2020-10-08")
12:38:05.552 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","131275","2020-12-03")
12:38:05.555 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","134126","2020-04-02")
12:38:05.558 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","136141","2020-07-26")
12:38:05.561 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","145088","2020-05-27")
12:38:05.563 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","168236","2020-06-14")
12:38:05.625 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","184583","2020-10-26")
12:38:05.629 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","197338","2020-08-10")
12:38:05.634 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","214312","2020-03-21")
12:38:05.637 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","234771","2020-02-06")
12:38:05.640 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","238199","2020-08-20")
12:38:05.644 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","258281","2020-08-04")
12:38:05.647 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","267787","2020-05-24")
12:38:05.651 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","318235","2020-09-29")
12:38:05.655 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","323682","2020-07-12")
12:38:05.660 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","333775","2020-05-11")
12:38:05.663 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","385151","2020-06-21")
12:38:05.667 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","585357","2020-08-09")
12:38:05.672 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","622475","2020-02-17")
12:38:05.675 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","746988","2020-04-22")
12:38:05.679 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","788482","2020-09-05")
12:38:05.683 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animals","1931742","2020-10-05")
12:38:05.685 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","874","2021-08-06")
12:38:05.689 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","33727","2021-07-11")
12:38:05.693 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","66890","2021-03-16")
12:38:05.696 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","80854","2021-03-01")
12:38:05.700 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","98282","2021-02-01")
12:38:05.704 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","169747","2021-03-23")
12:38:05.708 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","177903","2020-01-09")
12:38:05.712 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","197239","2021-05-17")
12:38:05.719 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","225205","2021-04-13")
12:38:05.723 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","241331","2021-06-22")
12:38:05.726 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","459439","2021-01-13")
12:38:05.729 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","462283","2020-04-26")
12:38:05.732 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","562973","2020-11-03")
12:38:05.736 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","620166","2021-01-27")
12:38:05.744 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","655788","2021-02-18")
12:38:05.750 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","763751","2020-02-07")
12:38:05.756 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","803615","2020-05-04")
12:38:05.761 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","883802","2020-01-15")
12:38:05.769 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1026947","2020-01-25")
12:38:05.777 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1027110","2020-11-23")
12:38:05.782 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1053712","2020-12-20")
12:38:05.787 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1100215","2020-03-07")
12:38:05.793 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1165333","2020-12-27")
12:38:05.798 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1166915","2021-01-02")
12:38:05.804 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1213059","2020-05-31")
12:38:05.809 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1272574","2020-06-25")
12:38:05.818 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1346791","2020-05-12")
12:38:05.824 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1384795","2020-01-19")
12:38:05.830 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1391099","2020-11-28")
12:38:05.837 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1394156","2020-04-11")
12:38:05.843 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1584529","2020-05-28")
12:38:05.850 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1641174","2020-01-17")
12:38:05.855 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1666499","2020-07-27")
12:38:05.866 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","1796038","2020-07-26")
12:38:05.874 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2006171","2020-09-10")
12:38:05.882 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2035305","2020-03-23")
12:38:05.888 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2086434","2020-06-08")
12:38:05.895 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2545189","2020-07-13")
12:38:05.901 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2745471","2020-02-14")
12:38:05.906 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2884910","2020-08-01")
12:38:05.915 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2934484","2020-06-23")
12:38:05.924 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","2947259","2020-07-07")
12:38:05.932 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","3707720","2020-04-12")
12:38:05.939 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Animation","4508438","2020-09-05")
12:38:05.944 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","670","2021-06-10")
12:38:05.950 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","3652","2021-02-07")
12:38:05.958 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","4492","2021-02-17")
12:38:05.972 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","32402","2020-01-10")
12:38:05.978 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","35351","2021-03-21")
12:38:05.984 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","39118","2020-01-20")
12:38:05.989 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","90828","2020-11-24")
12:38:05.994 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","95817","2020-02-01")
12:38:06.001 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","99504","2020-03-24")
12:38:06.009 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","102739","2021-03-13")
12:38:06.016 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","122810","2020-09-26")
12:38:06.022 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","125969","2020-06-21")
12:38:06.029 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","145505","2021-01-02")
12:38:06.036 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","150078","2020-12-07")
12:38:06.042 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","150989","2021-03-19")
12:38:06.048 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","151122","2020-12-25")
12:38:06.067 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","168146","2020-04-09")
12:38:06.074 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","172185","2020-03-23")
12:38:06.085 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","197772","2020-10-13")
12:38:06.095 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","201922","2020-02-21")
12:38:06.108 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","222088","2020-09-06")
12:38:06.114 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","229371","2020-08-08")
12:38:06.121 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","236860","2020-07-21")
12:38:06.128 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","238684","2020-10-06")
12:38:06.134 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","243898","2020-03-28")
12:38:06.148 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","250208","2020-05-05")
12:38:06.158 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","270691","2021-02-01")
12:38:06.164 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","300657","2021-02-22")
12:38:06.171 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","309674","2020-02-09")
12:38:06.177 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","332188","2020-08-18")
12:38:06.183 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","335756","2020-05-23")
12:38:06.189 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","338611","2020-05-14")
12:38:06.197 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","338788","2020-11-11")
12:38:06.205 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","378774","2020-06-18")
12:38:06.210 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","403199","2020-03-22")
12:38:06.216 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","407527","2020-09-17")
12:38:06.221 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","475948","2021-02-12")
12:38:06.228 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","477961","2020-11-13")
12:38:06.234 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","494026","2020-07-13")
12:38:06.240 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","556665","2020-10-22")
12:38:06.248 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","559564","2020-09-07")
12:38:06.257 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","633257","2020-05-10")
12:38:06.263 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","834441","2020-07-16")
12:38:06.268 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","837975","2021-03-26")
12:38:06.275 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Autos","930783","2020-10-25")
12:38:06.281 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","1334","2021-07-21")
12:38:06.287 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","8976","2021-05-20")
12:38:06.295 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","16386","2021-03-29")
12:38:06.302 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","17138","2021-06-04")
12:38:06.308 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","41853","2021-05-15")
12:38:06.314 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","72289","2021-03-01")
12:38:06.320 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","101121","2021-03-15")
12:38:06.328 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","152399","2021-01-15")
12:38:06.334 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","153302","2021-03-24")
12:38:06.340 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","156560","2021-03-12")
12:38:06.350 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","188158","2021-01-02")
12:38:06.356 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","201597","2021-01-20")
12:38:06.362 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","223825","2020-11-26")
12:38:06.369 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","236730","2021-03-14")
12:38:06.376 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","307525","2021-02-16")
12:38:06.381 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","314152","2021-02-17")
12:38:06.387 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","328688","2020-11-23")
12:38:06.394 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","373942","2020-08-31")
12:38:06.403 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","379978","2020-11-27")
12:38:06.410 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","391063","2020-12-20")
12:38:06.417 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","397032","2020-11-24")
12:38:06.423 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","492394","2020-08-01")
12:38:06.430 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","493079","2020-02-06")
12:38:06.436 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","547600","2020-12-26")
12:38:06.444 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","617463","2020-03-25")
12:38:06.450 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","687762","2021-04-19")
12:38:06.457 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","703528","2020-07-28")
12:38:06.464 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","718114","2020-03-29")
12:38:06.470 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","759469","2021-01-06")
12:38:06.478 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","776554","2020-03-17")
12:38:06.484 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","803938","2020-02-24")
12:38:06.495 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","804172","2020-04-25")
12:38:06.500 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","860415","2020-06-07")
12:38:06.505 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","1019522","2020-05-29")
12:38:06.511 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","1043133","2020-12-01")
12:38:06.518 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","1110473","2020-05-05")
12:38:06.527 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","1152817","2020-12-11")
12:38:06.533 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","1270897","2020-02-15")
12:38:06.541 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","2495480","2020-02-08")
12:38:06.554 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Blogs","6597009","2020-07-30")
12:38:06.561 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","18658","2021-06-13")
12:38:06.568 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","23842","2021-08-02")
12:38:06.574 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","33029","2021-05-09")
12:38:06.580 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","238807","2021-04-10")
12:38:06.590 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","268549","2021-06-11")
12:38:06.596 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","288746","2021-07-20")
12:38:06.603 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","461312","2021-02-21")
12:38:06.608 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1100797","2020-02-19")
12:38:06.614 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1389636","2021-03-12")
12:38:06.621 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1414085","2020-01-29")
12:38:06.628 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1592230","2021-06-01")
12:38:06.636 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1604147","2021-01-11")
12:38:06.642 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1709771","2020-03-13")
12:38:06.649 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1726278","2021-05-29")
12:38:06.655 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1774431","2020-03-19")
12:38:06.661 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1776253","2021-09-14")
12:38:06.668 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1785174","2020-03-26")
12:38:06.674 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1808655","2021-03-28")
12:38:06.684 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","1811280","2021-01-24")
12:38:06.689 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2123278","2020-12-22")
12:38:06.697 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2164764","2021-01-02")
12:38:06.704 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2206001","2020-11-23")
12:38:06.711 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2531027","2020-05-24")
12:38:06.716 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2757696","2021-03-11")
12:38:06.723 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2852853","2020-03-12")
12:38:06.734 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2865196","2020-03-27")
12:38:06.740 [main] INFO  mh.clients.SqlExecute - insert into table_12 values("Comedy","2988962","2020-05-07")
